shipment_id,lot_id,ndc,qty,line_no
INB-00311,LOT-059-B,NDC-0006-5332-01,13,1
INB-00311,LOT-059-B,NDC-0006-5332-01,13,1
INB-00311,LOT-059-B,NDC-0006-5332-01,13,1
INB-00312,LOT-059-B,NDC-0006-5333-01,22,1
INB-00312,LOT-059-B,NDC-0006-5333-01,22,1
INB-00312,LOT-059-B,NDC-0006-5333-01,22,1
INB-00313,LOT-059-C,NDC-0006-5331-01,41,1
INB-00313,LOT-059-C,NDC-0006-5331-01,41,1
INB-00313,LOT-059-C,NDC-0006-5331-01,41,1
INB-00314,LOT-059-C,NDC-0006-5332-01,33,1
INB-00314,LOT-059-C,NDC-0006-5332-01,33,1
INB-00314,LOT-059-C,NDC-0006-5332-01,33,1
INB-00315,LOT-059-C,NDC-0006-5333-01,36,1
INB-00315,LOT-059-C,NDC-0006-5333-01,36,1
INB-00315,LOT-059-C,NDC-0006-5333-01,36,1
INB-00316,LOT-005-A,NDC-0006-5331-01,31,1
INB-00316,LOT-005-A,NDC-0006-5331-01,31,1
INB-00316,LOT-005-A,NDC-0006-5331-01,31,1
INB-00317,LOT-005-A,NDC-0006-5332-01,56,1
INB-00317,LOT-005-A,NDC-0006-5332-01,56,1
INB-00317,LOT-005-A,NDC-0006-5332-01,56,1
INB-00318,LOT-005-A,NDC-0006-5333-01,43,1
INB-00318,LOT-005-A,NDC-0006-5333-01,43,1
INB-00318,LOT-005-A,NDC-0006-5333-01,43,1
INB-00319,LOT-005-B,NDC-0006-5331-01,17,1
INB-00319,LOT-005-B,NDC-0006-5331-01,17,1
INB-00319,LOT-005-B,NDC-0006-5331-01,17,1
INB-00320,LOT-005-B,NDC-0006-5332-01,21,1
INB-00320,LOT-005-B,NDC-0006-5332-01,21,1
INB-00320,LOT-005-B,NDC-0006-5332-01,21,1
INB-00321,LOT-005-B,NDC-0006-5333-01,20,1
INB-00321,LOT-005-B,NDC-0006-5333-01,20,1
INB-00321,LOT-005-B,NDC-0006-5333-01,20,1
INB-00322,LOT-005-C,NDC-0006-5331-01,41,1
INB-00322,LOT-005-C,NDC-0006-5331-01,41,1
INB-00322,LOT-005-C,NDC-0006-5331-01,41,1
INB-00323,LOT-005-C,NDC-0006-5332-01,33,1
INB-00323,LOT-005-C,NDC-0006-5332-01,33,1
INB-00323,LOT-005-C,NDC-0006-5332-01,33,1
INB-00324,LOT-005-C,NDC-0006-5333-01,40,1
INB-00324,LOT-005-C,NDC-0006-5333-01,40,1
INB-00324,LOT-005-C,NDC-0006-5333-01,40,1
INB-00325,LOT-007-A,NDC-0006-5331-01,44,1
INB-00325,LOT-007-A,NDC-0006-5331-01,44,1
INB-00325,LOT-007-A,NDC-0006-5331-01,44,1
INB-00326,LOT-007-A,NDC-0006-5332-01,40,1
INB-00326,LOT-007-A,NDC-0006-5332-01,40,1
INB-00326,LOT-007-A,NDC-0006-5332-01,40,1
INB-00327,LOT-007-A,NDC-0006-5333-01,36,1
INB-00327,LOT-007-A,NDC-0006-5333-01,36,1
INB-00327,LOT-007-A,NDC-0006-5333-01,36,1
INB-00328,LOT-007-B,NDC-0006-5331-01,20,1
INB-00328,LOT-007-B,NDC-0006-5331-01,20,1
INB-00328,LOT-007-B,NDC-0006-5331-01,20,1
INB-00329,LOT-007-B,NDC-0006-5332-01,23,1
INB-00329,LOT-007-B,NDC-0006-5332-01,23,1
INB-00329,LOT-007-B,NDC-0006-5332-01,23,1
INB-00330,LOT-007-B,NDC-0006-5333-01,20,1
INB-00330,LOT-007-B,NDC-0006-5333-01,20,1
INB-00330,LOT-007-B,NDC-0006-5333-01,20,1
INB-00331,LOT-007-C,NDC-0006-5331-01,47,1
INB-00331,LOT-007-C,NDC-0006-5331-01,47,1
INB-00331,LOT-007-C,NDC-0006-5331-01,47,1
INB-00332,LOT-007-C,NDC-0006-5332-01,36,1
INB-00332,LOT-007-C,NDC-0006-5332-01,36,1
INB-00332,LOT-007-C,NDC-0006-5332-01,36,1
INB-00333,LOT-007-C,NDC-0006-5333-01,37,1
INB-00333,LOT-007-C,NDC-0006-5333-01,37,1
INB-00333,LOT-007-C,NDC-0006-5333-01,37,1
INB-00334,LOT-008-A,NDC-0006-5331-01,38,1
INB-00334,LOT-008-A,NDC-0006-5331-01,38,1
INB-00334,LOT-008-A,NDC-0006-5331-01,38,1
INB-00335,LOT-008-A,NDC-0006-5332-01,52,1
INB-00335,LOT-008-A,NDC-0006-5332-01,52,1
INB-00335,LOT-008-A,NDC-0006-5332-01,52,1
INB-00336,LOT-008-A,NDC-0006-5333-01,35,1
INB-00336,LOT-008-A,NDC-0006-5333-01,35,1
INB-00336,LOT-008-A,NDC-0006-5333-01,35,1
INB-00337,LOT-008-B,NDC-0006-5331-01,17,1
INB-00337,LOT-008-B,NDC-0006-5331-01,17,1
INB-00337,LOT-008-B,NDC-0006-5331-01,17,1
INB-00338,LOT-008-B,NDC-0006-5332-01,21,1
INB-00338,LOT-008-B,NDC-0006-5332-01,21,1
INB-00338,LOT-008-B,NDC-0006-5332-01,21,1
INB-00339,LOT-008-B,NDC-0006-5333-01,22,1
INB-00339,LOT-008-B,NDC-0006-5333-01,22,1
INB-00339,LOT-008-B,NDC-0006-5333-01,22,1
INB-00340,LOT-008-C,NDC-0006-5331-01,39,1
INB-00340,LOT-008-C,NDC-0006-5331-01,39,1
INB-00341,LOT-008-C,NDC-0006-5332-01,32,1
INB-00341,LOT-008-C,NDC-0006-5332-01,32,1
INB-00342,LOT-008-C,NDC-0006-5333-01,40,1
INB-00342,LOT-008-C,NDC-0006-5333-01,40,1
INB-00343,LOT-011-A,NDC-0006-5331-01,43,1
INB-00343,LOT-011-A,NDC-0006-5331-01,43,1
INB-00343,LOT-011-A,NDC-0006-5331-01,43,1
INB-00344,LOT-011-A,NDC-0006-5332-01,52,1
INB-00344,LOT-011-A,NDC-0006-5332-01,52,1
INB-00344,LOT-011-A,NDC-0006-5332-01,52,1
INB-00345,LOT-011-A,NDC-0006-5333-01,33,1
INB-00345,LOT-011-A,NDC-0006-5333-01,33,1
INB-00345,LOT-011-A,NDC-0006-5333-01,33,1
INB-00346,LOT-011-B,NDC-0006-5331-01,24,1
INB-00346,LOT-011-B,NDC-0006-5331-01,24,1
INB-00346,LOT-011-B,NDC-0006-5331-01,24,1
INB-00347,LOT-011-B,NDC-0006-5332-01,12,1
INB-00347,LOT-011-B,NDC-0006-5332-01,12,1
INB-00347,LOT-011-B,NDC-0006-5332-01,12,1
INB-00348,LOT-011-B,NDC-0006-5333-01,23,1
INB-00348,LOT-011-B,NDC-0006-5333-01,23,1
INB-00348,LOT-011-B,NDC-0006-5333-01,23,1
INB-00349,LOT-011-C,NDC-0006-5331-01,35,1
INB-00349,LOT-011-C,NDC-0006-5331-01,35,1
INB-00349,LOT-011-C,NDC-0006-5331-01,35,1
INB-00350,LOT-011-C,NDC-0006-5332-01,28,1
INB-00350,LOT-011-C,NDC-0006-5332-01,28,1
INB-00350,LOT-011-C,NDC-0006-5332-01,28,1
INB-00351,LOT-011-C,NDC-0006-5333-01,39,1
INB-00351,LOT-011-C,NDC-0006-5333-01,39,1
INB-00351,LOT-011-C,NDC-0006-5333-01,39,1
INB-00352,LOT-015-A,NDC-0006-5331-01,57,1
INB-00352,LOT-015-A,NDC-0006-5331-01,57,1
INB-00352,LOT-015-A,NDC-0006-5331-01,57,1
INB-00353,LOT-015-A,NDC-0006-5332-01,47,1
INB-00353,LOT-015-A,NDC-0006-5332-01,47,1
INB-00353,LOT-015-A,NDC-0006-5332-01,47,1
INB-00354,LOT-015-A,NDC-0006-5333-01,26,1
INB-00354,LOT-015-A,NDC-0006-5333-01,26,1
INB-00354,LOT-015-A,NDC-0006-5333-01,26,1
INB-00355,LOT-015-B,NDC-0006-5331-01,24,1
INB-00355,LOT-015-B,NDC-0006-5331-01,24,1
INB-00355,LOT-015-B,NDC-0006-5331-01,24,1
INB-00356,LOT-015-B,NDC-0006-5332-01,19,1
INB-00356,LOT-015-B,NDC-0006-5332-01,19,1
INB-00356,LOT-015-B,NDC-0006-5332-01,19,1
INB-00357,LOT-015-B,NDC-0006-5333-01,22,1
INB-00357,LOT-015-B,NDC-0006-5333-01,22,1
INB-00357,LOT-015-B,NDC-0006-5333-01,22,1
INB-00358,LOT-015-C,NDC-0006-5331-01,27,1
INB-00358,LOT-015-C,NDC-0006-5331-01,27,1
INB-00358,LOT-015-C,NDC-0006-5331-01,27,1
INB-00359,LOT-015-C,NDC-0006-5332-01,32,1
INB-00359,LOT-015-C,NDC-0006-5332-01,32,1
INB-00359,LOT-015-C,NDC-0006-5332-01,32,1
INB-00360,LOT-015-C,NDC-0006-5333-01,35,1
INB-00360,LOT-015-C,NDC-0006-5333-01,35,1
INB-00360,LOT-015-C,NDC-0006-5333-01,35,1
INB-00361,LOT-019-A,NDC-0006-5331-01,50,1
INB-00361,LOT-019-A,NDC-0006-5331-01,50,1
INB-00361,LOT-019-A,NDC-0006-5331-01,50,1
INB-00362,LOT-019-A,NDC-0006-5332-01,37,1
INB-00362,LOT-019-A,NDC-0006-5332-01,37,1
INB-00362,LOT-019-A,NDC-0006-5332-01,37,1
INB-00363,LOT-019-A,NDC-0006-5333-01,52,1
INB-00363,LOT-019-A,NDC-0006-5333-01,52,1
INB-00363,LOT-019-A,NDC-0006-5333-01,52,1
INB-00364,LOT-019-B,NDC-0006-5331-01,15,1
INB-00364,LOT-019-B,NDC-0006-5331-01,15,1
INB-00364,LOT-019-B,NDC-0006-5331-01,15,1
INB-00365,LOT-019-B,NDC-0006-5332-01,27,1
INB-00365,LOT-019-B,NDC-0006-5332-01,27,1
INB-00365,LOT-019-B,NDC-0006-5332-01,27,1
INB-00366,LOT-019-B,NDC-0006-5333-01,24,1
INB-00366,LOT-019-B,NDC-0006-5333-01,24,1
INB-00366,LOT-019-B,NDC-0006-5333-01,24,1
INB-00367,LOT-019-C,NDC-0006-5331-01,43,1
INB-00367,LOT-019-C,NDC-0006-5331-01,43,1
INB-00367,LOT-019-C,NDC-0006-5331-01,43,1
INB-00368,LOT-019-C,NDC-0006-5332-01,55,1
INB-00368,LOT-019-C,NDC-0006-5332-01,55,1
INB-00368,LOT-019-C,NDC-0006-5332-01,55,1
INB-00369,LOT-019-C,NDC-0006-5333-01,37,1
INB-00369,LOT-019-C,NDC-0006-5333-01,37,1
INB-00369,LOT-019-C,NDC-0006-5333-01,37,1
INB-00370,LOT-021-A,NDC-0006-5331-01,41,1
INB-00370,LOT-021-A,NDC-0006-5331-01,41,1
INB-00370,LOT-021-A,NDC-0006-5331-01,41,1
INB-00371,LOT-021-A,NDC-0006-5332-01,53,1
INB-00371,LOT-021-A,NDC-0006-5332-01,53,1
INB-00371,LOT-021-A,NDC-0006-5332-01,53,1
INB-00372,LOT-021-A,NDC-0006-5333-01,42,1
INB-00372,LOT-021-A,NDC-0006-5333-01,42,1
INB-00372,LOT-021-A,NDC-0006-5333-01,42,1
INB-00373,LOT-021-B,NDC-0006-5331-01,17,1
INB-00373,LOT-021-B,NDC-0006-5331-01,17,1
INB-00373,LOT-021-B,NDC-0006-5331-01,17,1
INB-00374,LOT-021-B,NDC-0006-5332-01,32,1
INB-00374,LOT-021-B,NDC-0006-5332-01,32,1
INB-00374,LOT-021-B,NDC-0006-5332-01,32,1
INB-00375,LOT-021-B,NDC-0006-5333-01,19,1
INB-00375,LOT-021-B,NDC-0006-5333-01,19,1
INB-00375,LOT-021-B,NDC-0006-5333-01,19,1
INB-00376,LOT-021-C,NDC-0006-5331-01,39,1
INB-00376,LOT-021-C,NDC-0006-5331-01,39,1
INB-00376,LOT-021-C,NDC-0006-5331-01,39,1
INB-00377,LOT-021-C,NDC-0006-5332-01,39,1
INB-00377,LOT-021-C,NDC-0006-5332-01,39,1
INB-00377,LOT-021-C,NDC-0006-5332-01,39,1
INB-00378,LOT-021-C,NDC-0006-5333-01,29,1
INB-00378,LOT-021-C,NDC-0006-5333-01,29,1
INB-00378,LOT-021-C,NDC-0006-5333-01,29,1
INB-00379,LOT-022-A,NDC-0006-5331-01,41,1
INB-00379,LOT-022-A,NDC-0006-5331-01,41,1
INB-00379,LOT-022-A,NDC-0006-5331-01,41,1
INB-00380,LOT-022-A,NDC-0006-5332-01,47,1
INB-00380,LOT-022-A,NDC-0006-5332-01,47,1
INB-00380,LOT-022-A,NDC-0006-5332-01,47,1
INB-00381,LOT-022-A,NDC-0006-5333-01,44,1
INB-00381,LOT-022-A,NDC-0006-5333-01,44,1
INB-00381,LOT-022-A,NDC-0006-5333-01,44,1
INB-00382,LOT-022-B,NDC-0006-5331-01,18,1
INB-00382,LOT-022-B,NDC-0006-5331-01,18,1
INB-00382,LOT-022-B,NDC-0006-5331-01,18,1
INB-00383,LOT-022-B,NDC-0006-5332-01,29,1
INB-00383,LOT-022-B,NDC-0006-5332-01,29,1
INB-00383,LOT-022-B,NDC-0006-5332-01,29,1
INB-00384,LOT-022-B,NDC-0006-5333-01,19,1
INB-00384,LOT-022-B,NDC-0006-5333-01,19,1
INB-00384,LOT-022-B,NDC-0006-5333-01,19,1
INB-00385,LOT-022-C,NDC-0006-5331-01,62,1
INB-00385,LOT-022-C,NDC-0006-5331-01,62,1
INB-00385,LOT-022-C,NDC-0006-5331-01,62,1
INB-00386,LOT-022-C,NDC-0006-5332-01,26,1
INB-00386,LOT-022-C,NDC-0006-5332-01,26,1
INB-00386,LOT-022-C,NDC-0006-5332-01,26,1
INB-00387,LOT-022-C,NDC-0006-5333-01,37,1
INB-00387,LOT-022-C,NDC-0006-5333-01,37,1
INB-00387,LOT-022-C,NDC-0006-5333-01,37,1
INB-00388,LOT-038-A,NDC-0006-5331-01,27,1
INB-00388,LOT-038-A,NDC-0006-5331-01,27,1
INB-00388,LOT-038-A,NDC-0006-5331-01,27,1
INB-00389,LOT-038-A,NDC-0006-5332-01,57,1
INB-00389,LOT-038-A,NDC-0006-5332-01,57,1
INB-00389,LOT-038-A,NDC-0006-5332-01,57,1
INB-00390,LOT-038-A,NDC-0006-5333-01,64,1
INB-00390,LOT-038-A,NDC-0006-5333-01,64,1
INB-00390,LOT-038-A,NDC-0006-5333-01,64,1
INB-00391,LOT-038-B,NDC-0006-5331-01,20,1
INB-00391,LOT-038-B,NDC-0006-5331-01,20,1
INB-00391,LOT-038-B,NDC-0006-5331-01,20,1
INB-00392,LOT-038-B,NDC-0006-5332-01,30,1
INB-00392,LOT-038-B,NDC-0006-5332-01,30,1
INB-00392,LOT-038-B,NDC-0006-5332-01,30,1
INB-00393,LOT-038-B,NDC-0006-5333-01,17,1
INB-00393,LOT-038-B,NDC-0006-5333-01,17,1
INB-00393,LOT-038-B,NDC-0006-5333-01,17,1
INB-00394,LOT-038-C,NDC-0006-5331-01,37,1
INB-00394,LOT-038-C,NDC-0006-5331-01,37,1
INB-00394,LOT-038-C,NDC-0006-5331-01,37,1
INB-00395,LOT-038-C,NDC-0006-5332-01,39,1
INB-00395,LOT-038-C,NDC-0006-5332-01,39,1
INB-00395,LOT-038-C,NDC-0006-5332-01,39,1
INB-00396,LOT-038-C,NDC-0006-5333-01,45,1
INB-00396,LOT-038-C,NDC-0006-5333-01,45,1
INB-00396,LOT-038-C,NDC-0006-5333-01,45,1
INB-00397,LOT-039-A,NDC-0006-5331-01,36,1
INB-00397,LOT-039-A,NDC-0006-5331-01,36,1
INB-00397,LOT-039-A,NDC-0006-5331-01,36,1
INB-00398,LOT-039-A,NDC-0006-5332-01,49,1
INB-00398,LOT-039-A,NDC-0006-5332-01,49,1
INB-00398,LOT-039-A,NDC-0006-5332-01,49,1
INB-00399,LOT-039-A,NDC-0006-5333-01,36,1
INB-00399,LOT-039-A,NDC-0006-5333-01,36,1
INB-00399,LOT-039-A,NDC-0006-5333-01,36,1
INB-00400,LOT-039-B,NDC-0006-5331-01,25,1
INB-00400,LOT-039-B,NDC-0006-5331-01,25,1
INB-00400,LOT-039-B,NDC-0006-5331-01,25,1
INB-00401,LOT-039-B,NDC-0006-5332-01,27,1
INB-00401,LOT-039-B,NDC-0006-5332-01,27,1
INB-00401,LOT-039-B,NDC-0006-5332-01,27,1
INB-00402,LOT-039-B,NDC-0006-5333-01,21,1
INB-00402,LOT-039-B,NDC-0006-5333-01,21,1
INB-00402,LOT-039-B,NDC-0006-5333-01,21,1
INB-00403,LOT-039-C,NDC-0006-5331-01,39,1
INB-00403,LOT-039-C,NDC-0006-5331-01,39,1
INB-00403,LOT-039-C,NDC-0006-5331-01,39,1
INB-00404,LOT-039-C,NDC-0006-5332-01,34,1
INB-00404,LOT-039-C,NDC-0006-5332-01,34,1
INB-00404,LOT-039-C,NDC-0006-5332-01,34,1
INB-00405,LOT-039-C,NDC-0006-5333-01,49,1
INB-00405,LOT-039-C,NDC-0006-5333-01,49,1
INB-00405,LOT-039-C,NDC-0006-5333-01,49,1
INB-00406,LOT-041-A,NDC-0006-5331-01,44,1
INB-00406,LOT-041-A,NDC-0006-5331-01,44,1
INB-00406,LOT-041-A,NDC-0006-5331-01,44,1
INB-00407,LOT-041-A,NDC-0006-5332-01,42,1
INB-00407,LOT-041-A,NDC-0006-5332-01,42,1
INB-00407,LOT-041-A,NDC-0006-5332-01,42,1
INB-00408,LOT-041-A,NDC-0006-5333-01,36,1
INB-00408,LOT-041-A,NDC-0006-5333-01,36,1
INB-00408,LOT-041-A,NDC-0006-5333-01,36,1
INB-00409,LOT-041-B,NDC-0006-5331-01,23,1
INB-00409,LOT-041-B,NDC-0006-5331-01,23,1
INB-00409,LOT-041-B,NDC-0006-5331-01,23,1
INB-00410,LOT-041-B,NDC-0006-5332-01,22,1
INB-00410,LOT-041-B,NDC-0006-5332-01,22,1
INB-00410,LOT-041-B,NDC-0006-5332-01,22,1
INB-00411,LOT-041-B,NDC-0006-5333-01,22,1
INB-00411,LOT-041-B,NDC-0006-5333-01,22,1
INB-00411,LOT-041-B,NDC-0006-5333-01,22,1
INB-00412,LOT-041-C,NDC-0006-5331-01,36,1
INB-00412,LOT-041-C,NDC-0006-5331-01,36,1
INB-00412,LOT-041-C,NDC-0006-5331-01,36,1
INB-00413,LOT-041-C,NDC-0006-5332-01,28,1
INB-00413,LOT-041-C,NDC-0006-5332-01,28,1
INB-00413,LOT-041-C,NDC-0006-5332-01,28,1
INB-00414,LOT-041-C,NDC-0006-5333-01,54,1
INB-00414,LOT-041-C,NDC-0006-5333-01,54,1
INB-00414,LOT-041-C,NDC-0006-5333-01,54,1
INB-00415,LOT-042-A,NDC-0006-5331-01,49,1
INB-00415,LOT-042-A,NDC-0006-5331-01,49,1
INB-00415,LOT-042-A,NDC-0006-5331-01,49,1
INB-00416,LOT-042-A,NDC-0006-5332-01,28,1
INB-00416,LOT-042-A,NDC-0006-5332-01,28,1
INB-00416,LOT-042-A,NDC-0006-5332-01,28,1
INB-00417,LOT-042-A,NDC-0006-5333-01,45,1
INB-00417,LOT-042-A,NDC-0006-5333-01,45,1
INB-00417,LOT-042-A,NDC-0006-5333-01,45,1
INB-00418,LOT-042-B,NDC-0006-5331-01,12,1
INB-00418,LOT-042-B,NDC-0006-5331-01,12,1
INB-00418,LOT-042-B,NDC-0006-5331-01,12,1
INB-00419,LOT-042-B,NDC-0006-5332-01,25,1
INB-00419,LOT-042-B,NDC-0006-5332-01,25,1
INB-00419,LOT-042-B,NDC-0006-5332-01,25,1
INB-00420,LOT-042-B,NDC-0006-5333-01,22,1
INB-00420,LOT-042-B,NDC-0006-5333-01,22,1
INB-00420,LOT-042-B,NDC-0006-5333-01,22,1
INB-00421,LOT-042-C,NDC-0006-5331-01,31,1
INB-00421,LOT-042-C,NDC-0006-5331-01,31,1
INB-00421,LOT-042-C,NDC-0006-5331-01,31,1
INB-00422,LOT-042-C,NDC-0006-5332-01,28,1
INB-00422,LOT-042-C,NDC-0006-5332-01,28,1
INB-00422,LOT-042-C,NDC-0006-5332-01,28,1
INB-00423,LOT-042-C,NDC-0006-5333-01,57,1
INB-00423,LOT-042-C,NDC-0006-5333-01,57,1
INB-00423,LOT-042-C,NDC-0006-5333-01,57,1
INB-00424,LOT-044-A,NDC-0006-5331-01,50,1
INB-00424,LOT-044-A,NDC-0006-5331-01,50,1
INB-00424,LOT-044-A,NDC-0006-5331-01,50,1
INB-00425,LOT-044-A,NDC-0006-5332-01,43,1
INB-00425,LOT-044-A,NDC-0006-5332-01,43,1
INB-00425,LOT-044-A,NDC-0006-5332-01,43,1
INB-00426,LOT-044-A,NDC-0006-5333-01,25,1
INB-00426,LOT-044-A,NDC-0006-5333-01,25,1
INB-00426,LOT-044-A,NDC-0006-5333-01,25,1
INB-00427,LOT-044-B,NDC-0006-5331-01,34,1
INB-00427,LOT-044-B,NDC-0006-5331-01,34,1
INB-00427,LOT-044-B,NDC-0006-5331-01,34,1
INB-00428,LOT-044-B,NDC-0006-5332-01,16,1
INB-00428,LOT-044-B,NDC-0006-5332-01,16,1
INB-00428,LOT-044-B,NDC-0006-5332-01,16,1
INB-00429,LOT-044-B,NDC-0006-5333-01,18,1
INB-00429,LOT-044-B,NDC-0006-5333-01,18,1
INB-00429,LOT-044-B,NDC-0006-5333-01,18,1
INB-00430,LOT-044-C,NDC-0006-5331-01,38,1
INB-00430,LOT-044-C,NDC-0006-5331-01,38,1
INB-00430,LOT-044-C,NDC-0006-5331-01,38,1
INB-00431,LOT-044-C,NDC-0006-5332-01,47,1
INB-00431,LOT-044-C,NDC-0006-5332-01,47,1
INB-00431,LOT-044-C,NDC-0006-5332-01,47,1
INB-00432,LOT-044-C,NDC-0006-5333-01,29,1
INB-00432,LOT-044-C,NDC-0006-5333-01,29,1
INB-00432,LOT-044-C,NDC-0006-5333-01,29,1
INB-00433,LOT-048-A,NDC-0006-5331-01,37,1
INB-00433,LOT-048-A,NDC-0006-5331-01,37,1
INB-00433,LOT-048-A,NDC-0006-5331-01,37,1
INB-00434,LOT-048-A,NDC-0006-5332-01,42,1
INB-00434,LOT-048-A,NDC-0006-5332-01,42,1
INB-00434,LOT-048-A,NDC-0006-5332-01,42,1
INB-00435,LOT-048-A,NDC-0006-5333-01,56,1
INB-00435,LOT-048-A,NDC-0006-5333-01,56,1
INB-00435,LOT-048-A,NDC-0006-5333-01,56,1
INB-00436,LOT-048-B,NDC-0006-5331-01,19,1
INB-00436,LOT-048-B,NDC-0006-5331-01,19,1
INB-00436,LOT-048-B,NDC-0006-5331-01,19,1
INB-00437,LOT-048-B,NDC-0006-5332-01,28,1
INB-00437,LOT-048-B,NDC-0006-5332-01,28,1
INB-00437,LOT-048-B,NDC-0006-5332-01,28,1
INB-00438,LOT-048-B,NDC-0006-5333-01,25,1
INB-00438,LOT-048-B,NDC-0006-5333-01,25,1
INB-00438,LOT-048-B,NDC-0006-5333-01,25,1
INB-00439,LOT-048-C,NDC-0006-5331-01,61,1
INB-00439,LOT-048-C,NDC-0006-5331-01,61,1
INB-00439,LOT-048-C,NDC-0006-5331-01,61,1
INB-00440,LOT-048-C,NDC-0006-5332-01,37,1
INB-00440,LOT-048-C,NDC-0006-5332-01,37,1
INB-00440,LOT-048-C,NDC-0006-5332-01,37,1
INB-00441,LOT-048-C,NDC-0006-5333-01,38,1
INB-00441,LOT-048-C,NDC-0006-5333-01,38,1
INB-00441,LOT-048-C,NDC-0006-5333-01,38,1
INB-00442,LOT-049-A,NDC-0006-5331-01,28,1
INB-00442,LOT-049-A,NDC-0006-5331-01,28,1
INB-00442,LOT-049-A,NDC-0006-5331-01,28,1
INB-00443,LOT-049-A,NDC-0006-5332-01,55,1
INB-00443,LOT-049-A,NDC-0006-5332-01,55,1
INB-00443,LOT-049-A,NDC-0006-5332-01,55,1
INB-00444,LOT-049-A,NDC-0006-5333-01,46,1
INB-00444,LOT-049-A,NDC-0006-5333-01,46,1
INB-00444,LOT-049-A,NDC-0006-5333-01,46,1
INB-00445,LOT-049-B,NDC-0006-5331-01,24,1
INB-00445,LOT-049-B,NDC-0006-5331-01,24,1
INB-00445,LOT-049-B,NDC-0006-5331-01,24,1
INB-00446,LOT-049-B,NDC-0006-5332-01,23,1
INB-00446,LOT-049-B,NDC-0006-5332-01,23,1
INB-00446,LOT-049-B,NDC-0006-5332-01,23,1
INB-00447,LOT-049-B,NDC-0006-5333-01,19,1
INB-00447,LOT-049-B,NDC-0006-5333-01,19,1
INB-00447,LOT-049-B,NDC-0006-5333-01,19,1
INB-00448,LOT-049-C,NDC-0006-5331-01,41,1
INB-00448,LOT-049-C,NDC-0006-5331-01,41,1
INB-00448,LOT-049-C,NDC-0006-5331-01,41,1
INB-00449,LOT-049-C,NDC-0006-5332-01,48,1
INB-00449,LOT-049-C,NDC-0006-5332-01,48,1
INB-00449,LOT-049-C,NDC-0006-5332-01,48,1
INB-00450,LOT-049-C,NDC-0006-5333-01,31,1
INB-00450,LOT-049-C,NDC-0006-5333-01,31,1
INB-00450,LOT-049-C,NDC-0006-5333-01,31,1
INB-00451,LOT-052-A,NDC-0006-5331-01,55,1
INB-00451,LOT-052-A,NDC-0006-5331-01,55,1
INB-00451,LOT-052-A,NDC-0006-5331-01,55,1
INB-00452,LOT-052-A,NDC-0006-5332-01,35,1
INB-00452,LOT-052-A,NDC-0006-5332-01,35,1
INB-00452,LOT-052-A,NDC-0006-5332-01,35,1
INB-00453,LOT-052-A,NDC-0006-5333-01,50,1
INB-00453,LOT-052-A,NDC-0006-5333-01,50,1
INB-00453,LOT-052-A,NDC-0006-5333-01,50,1
INB-00454,LOT-052-B,NDC-0006-5331-01,26,1
INB-00454,LOT-052-B,NDC-0006-5331-01,26,1
INB-00454,LOT-052-B,NDC-0006-5331-01,26,1
INB-00455,LOT-052-B,NDC-0006-5332-01,25,1
INB-00455,LOT-052-B,NDC-0006-5332-01,25,1
INB-00455,LOT-052-B,NDC-0006-5332-01,25,1
INB-00456,LOT-052-B,NDC-0006-5333-01,14,1
INB-00456,LOT-052-B,NDC-0006-5333-01,14,1
INB-00456,LOT-052-B,NDC-0006-5333-01,14,1
INB-00457,LOT-052-C,NDC-0006-5331-01,24,1
INB-00457,LOT-052-C,NDC-0006-5331-01,24,1
INB-00457,LOT-052-C,NDC-0006-5331-01,24,1
INB-00458,LOT-052-C,NDC-0006-5332-01,59,1
INB-00458,LOT-052-C,NDC-0006-5332-01,59,1
INB-00458,LOT-052-C,NDC-0006-5332-01,59,1
INB-00459,LOT-052-C,NDC-0006-5333-01,44,1
INB-00459,LOT-052-C,NDC-0006-5333-01,44,1
INB-00459,LOT-052-C,NDC-0006-5333-01,44,1
INB-00460,LOT-054-A,NDC-0006-5331-01,52,1
INB-00460,LOT-054-A,NDC-0006-5331-01,52,1
INB-00460,LOT-054-A,NDC-0006-5331-01,52,1
INB-00461,LOT-054-A,NDC-0006-5332-01,32,1
INB-00461,LOT-054-A,NDC-0006-5332-01,32,1
INB-00461,LOT-054-A,NDC-0006-5332-01,32,1
INB-00462,LOT-054-A,NDC-0006-5333-01,39,1
INB-00462,LOT-054-A,NDC-0006-5333-01,39,1
INB-00462,LOT-054-A,NDC-0006-5333-01,39,1
INB-00463,LOT-054-B,NDC-0006-5331-01,17,1
INB-00463,LOT-054-B,NDC-0006-5331-01,17,1
INB-00463,LOT-054-B,NDC-0006-5331-01,17,1
INB-00464,LOT-054-B,NDC-0006-5332-01,15,1
INB-00464,LOT-054-B,NDC-0006-5332-01,15,1
INB-00464,LOT-054-B,NDC-0006-5332-01,15,1
INB-00465,LOT-054-B,NDC-0006-5333-01,26,1
INB-00465,LOT-054-B,NDC-0006-5333-01,26,1
INB-00465,LOT-054-B,NDC-0006-5333-01,26,1
INB-00466,LOT-054-C,NDC-0006-5331-01,38,1
INB-00466,LOT-054-C,NDC-0006-5331-01,38,1
INB-00466,LOT-054-C,NDC-0006-5331-01,38,1
