gm_id,movement_type,lot_id,qty,ref_shipment_id,posting_dt
GM-IN-INB-00252,101,LOT-046-C,52,INB-00252,2025-05-23
GM-IN-INB-00252,101,LOT-046-C,52,INB-00252,2025-04-24
GM-IN-INB-00252,101,LOT-046-C,52,INB-00252,2025-04-27
GM-IN-INB-00253,101,LOT-050-A,51,INB-00253,2025-04-09
GM-IN-INB-00253,101,LOT-050-A,51,INB-00253,2025-05-01
GM-IN-INB-00253,101,LOT-050-A,51,INB-00253,2025-04-24
GM-IN-INB-00254,101,LOT-050-A,52,INB-00254,2025-05-14
GM-IN-INB-00254,101,LOT-050-A,52,INB-00254,2025-05-25
GM-IN-INB-00254,101,LOT-050-A,52,INB-00254,2025-05-06
GM-IN-INB-00255,101,LOT-050-A,42,INB-00255,2025-05-16
GM-IN-INB-00255,101,LOT-050-A,42,INB-00255,2025-05-15
GM-IN-INB-00255,101,LOT-050-A,42,INB-00255,2025-04-26
GM-IN-INB-00256,101,LOT-050-B,22,INB-00256,2025-04-26
GM-IN-INB-00256,101,LOT-050-B,22,INB-00256,2025-05-18
GM-IN-INB-00256,101,LOT-050-B,22,INB-00256,2025-04-07
GM-IN-INB-00257,101,LOT-050-B,11,INB-00257,2025-05-09
GM-IN-INB-00257,101,LOT-050-B,11,INB-00257,2025-05-15
GM-IN-INB-00257,101,LOT-050-B,11,INB-00257,2025-05-12
GM-IN-INB-00258,101,LOT-050-B,27,INB-00258,2025-04-18
GM-IN-INB-00258,101,LOT-050-B,27,INB-00258,2025-04-25
GM-IN-INB-00258,101,LOT-050-B,27,INB-00258,2025-05-21
GM-IN-INB-00259,101,LOT-050-C,37,INB-00259,2025-05-01
GM-IN-INB-00259,101,LOT-050-C,37,INB-00259,2025-04-29
GM-IN-INB-00259,101,LOT-050-C,37,INB-00259,2025-04-28
GM-IN-INB-00260,101,LOT-050-C,35,INB-00260,2025-04-22
GM-IN-INB-00260,101,LOT-050-C,35,INB-00260,2025-04-27
GM-IN-INB-00260,101,LOT-050-C,35,INB-00260,2025-05-09
GM-IN-INB-00261,101,LOT-050-C,46,INB-00261,2025-05-06
GM-IN-INB-00261,101,LOT-050-C,46,INB-00261,2025-05-12
GM-IN-INB-00261,101,LOT-050-C,46,INB-00261,2025-04-11
GM-IN-INB-00262,101,LOT-051-A,38,INB-00262,2025-05-22
GM-IN-INB-00262,101,LOT-051-A,38,INB-00262,2025-05-22
GM-IN-INB-00262,101,LOT-051-A,38,INB-00262,2025-04-07
GM-IN-INB-00263,101,LOT-051-A,60,INB-00263,2025-04-28
GM-IN-INB-00263,101,LOT-051-A,60,INB-00263,2025-04-22
GM-IN-INB-00263,101,LOT-051-A,60,INB-00263,2025-04-19
GM-IN-INB-00264,101,LOT-051-A,35,INB-00264,2025-04-03
GM-IN-INB-00264,101,LOT-051-A,35,INB-00264,2025-04-15
GM-IN-INB-00264,101,LOT-051-A,35,INB-00264,2025-04-28
GM-IN-INB-00265,101,LOT-051-B,22,INB-00265,2025-04-05
GM-IN-INB-00265,101,LOT-051-B,22,INB-00265,2025-04-18
GM-IN-INB-00265,101,LOT-051-B,22,INB-00265,2025-04-11
GM-IN-INB-00266,101,LOT-051-B,16,INB-00266,2025-05-17
GM-IN-INB-00266,101,LOT-051-B,16,INB-00266,2025-04-03
GM-IN-INB-00266,101,LOT-051-B,16,INB-00266,2025-05-14
GM-IN-INB-00267,101,LOT-051-B,24,INB-00267,2025-05-27
GM-IN-INB-00267,101,LOT-051-B,24,INB-00267,2025-04-20
GM-IN-INB-00267,101,LOT-051-B,24,INB-00267,2025-04-28
GM-IN-INB-00268,101,LOT-051-C,43,INB-00268,2025-04-21
GM-IN-INB-00268,101,LOT-051-C,43,INB-00268,2025-05-03
GM-IN-INB-00268,101,LOT-051-C,43,INB-00268,2025-05-13
GM-IN-INB-00269,101,LOT-051-C,31,INB-00269,2025-04-25
GM-IN-INB-00269,101,LOT-051-C,31,INB-00269,2025-05-06
GM-IN-INB-00269,101,LOT-051-C,31,INB-00269,2025-05-02
GM-IN-INB-00270,101,LOT-051-C,42,INB-00270,2025-05-09
GM-IN-INB-00270,101,LOT-051-C,42,INB-00270,2025-04-17
GM-IN-INB-00270,101,LOT-051-C,42,INB-00270,2025-05-25
GM-IN-INB-00271,101,LOT-053-A,33,INB-00271,2025-04-17
GM-IN-INB-00271,101,LOT-053-A,33,INB-00271,2025-04-22
GM-IN-INB-00271,101,LOT-053-A,33,INB-00271,2025-04-01
GM-IN-INB-00272,101,LOT-053-A,46,INB-00272,2025-05-15
GM-IN-INB-00272,101,LOT-053-A,46,INB-00272,2025-05-24
GM-IN-INB-00272,101,LOT-053-A,46,INB-00272,2025-05-03
GM-IN-INB-00273,101,LOT-053-A,52,INB-00273,2025-05-20
GM-IN-INB-00273,101,LOT-053-A,52,INB-00273,2025-05-22
GM-IN-INB-00273,101,LOT-053-A,52,INB-00273,2025-04-13
GM-IN-INB-00274,101,LOT-053-B,16,INB-00274,2025-04-04
GM-IN-INB-00274,101,LOT-053-B,16,INB-00274,2025-05-08
GM-IN-INB-00274,101,LOT-053-B,16,INB-00274,2025-04-05
GM-IN-INB-00275,101,LOT-053-B,19,INB-00275,2025-04-05
GM-IN-INB-00275,101,LOT-053-B,19,INB-00275,2025-04-06
GM-IN-INB-00275,101,LOT-053-B,19,INB-00275,2025-04-27
GM-IN-INB-00276,101,LOT-053-B,26,INB-00276,2025-05-02
GM-IN-INB-00276,101,LOT-053-B,26,INB-00276,2025-04-14
GM-IN-INB-00276,101,LOT-053-B,26,INB-00276,2025-04-16
GM-IN-INB-00277,101,LOT-053-C,27,INB-00277,2025-05-12
GM-IN-INB-00277,101,LOT-053-C,27,INB-00277,2025-04-04
GM-IN-INB-00277,101,LOT-053-C,27,INB-00277,2025-04-03
GM-IN-INB-00278,101,LOT-053-C,28,INB-00278,2025-05-16
GM-IN-INB-00278,101,LOT-053-C,28,INB-00278,2025-04-27
GM-IN-INB-00278,101,LOT-053-C,28,INB-00278,2025-04-14
GM-IN-INB-00279,101,LOT-053-C,50,INB-00279,2025-04-19
GM-IN-INB-00279,101,LOT-053-C,50,INB-00279,2025-04-07
GM-IN-INB-00279,101,LOT-053-C,50,INB-00279,2025-04-09
GM-IN-INB-00280,101,LOT-055-A,50,INB-00280,2025-04-04
GM-IN-INB-00280,101,LOT-055-A,50,INB-00280,2025-05-04
GM-IN-INB-00280,101,LOT-055-A,50,INB-00280,2025-05-10
GM-IN-INB-00281,101,LOT-055-A,34,INB-00281,2025-04-05
GM-IN-INB-00281,101,LOT-055-A,34,INB-00281,2025-04-15
GM-IN-INB-00281,101,LOT-055-A,34,INB-00281,2025-04-21
GM-IN-INB-00282,101,LOT-055-A,37,INB-00282,2025-04-07
GM-IN-INB-00282,101,LOT-055-A,37,INB-00282,2025-04-19
GM-IN-INB-00282,101,LOT-055-A,37,INB-00282,2025-04-19
GM-IN-INB-00283,101,LOT-055-B,10,INB-00283,2025-04-27
GM-IN-INB-00283,101,LOT-055-B,10,INB-00283,2025-05-04
GM-IN-INB-00283,101,LOT-055-B,10,INB-00283,2025-05-02
GM-IN-INB-00284,101,LOT-055-B,32,INB-00284,2025-05-13
GM-IN-INB-00284,101,LOT-055-B,32,INB-00284,2025-05-14
GM-IN-INB-00284,101,LOT-055-B,32,INB-00284,2025-05-26
GM-IN-INB-00285,101,LOT-055-B,21,INB-00285,2025-04-17
GM-IN-INB-00285,101,LOT-055-B,21,INB-00285,2025-05-01
GM-IN-INB-00285,101,LOT-055-B,21,INB-00285,2025-05-06
GM-IN-INB-00286,101,LOT-055-C,54,INB-00286,2025-04-29
GM-IN-INB-00286,101,LOT-055-C,54,INB-00286,2025-05-15
GM-IN-INB-00286,101,LOT-055-C,54,INB-00286,2025-05-12
GM-IN-INB-00287,101,LOT-055-C,49,INB-00287,2025-04-14
GM-IN-INB-00287,101,LOT-055-C,49,INB-00287,2025-04-30
GM-IN-INB-00287,101,LOT-055-C,49,INB-00287,2025-05-09
GM-IN-INB-00288,101,LOT-055-C,29,INB-00288,2025-05-24
GM-IN-INB-00288,101,LOT-055-C,29,INB-00288,2025-05-13
GM-IN-INB-00288,101,LOT-055-C,29,INB-00288,2025-05-16
GM-IN-INB-00289,101,LOT-057-A,61,INB-00289,2025-05-22
GM-IN-INB-00289,101,LOT-057-A,61,INB-00289,2025-05-30
GM-IN-INB-00289,101,LOT-057-A,61,INB-00289,2025-05-03
GM-IN-INB-00290,101,LOT-057-A,44,INB-00290,2025-05-02
GM-IN-INB-00290,101,LOT-057-A,44,INB-00290,2025-04-17
GM-IN-INB-00290,101,LOT-057-A,44,INB-00290,2025-04-21
GM-IN-INB-00291,101,LOT-057-A,40,INB-00291,2025-04-01
GM-IN-INB-00291,101,LOT-057-A,40,INB-00291,2025-05-27
GM-IN-INB-00291,101,LOT-057-A,40,INB-00291,2025-04-22
GM-IN-INB-00292,101,LOT-057-B,23,INB-00292,2025-05-18
GM-IN-INB-00292,101,LOT-057-B,23,INB-00292,2025-04-12
GM-IN-INB-00292,101,LOT-057-B,23,INB-00292,2025-04-30
GM-IN-INB-00293,101,LOT-057-B,26,INB-00293,2025-05-15
GM-IN-INB-00293,101,LOT-057-B,26,INB-00293,2025-05-20
GM-IN-INB-00293,101,LOT-057-B,26,INB-00293,2025-04-23
GM-IN-INB-00294,101,LOT-057-B,22,INB-00294,2025-05-15
GM-IN-INB-00294,101,LOT-057-B,22,INB-00294,2025-05-24
GM-IN-INB-00294,101,LOT-057-B,22,INB-00294,2025-05-08
GM-IN-INB-00295,101,LOT-057-C,24,INB-00295,2025-05-12
GM-IN-INB-00295,101,LOT-057-C,24,INB-00295,2025-04-10
GM-IN-INB-00295,101,LOT-057-C,24,INB-00295,2025-04-24
GM-IN-INB-00296,101,LOT-057-C,54,INB-00296,2025-05-04
GM-IN-INB-00296,101,LOT-057-C,54,INB-00296,2025-05-27
GM-IN-INB-00296,101,LOT-057-C,54,INB-00296,2025-05-03
GM-IN-INB-00297,101,LOT-057-C,35,INB-00297,2025-04-15
GM-IN-INB-00297,101,LOT-057-C,35,INB-00297,2025-05-17
GM-IN-INB-00297,101,LOT-057-C,35,INB-00297,2025-05-10
GM-IN-INB-00298,101,LOT-058-A,55,INB-00298,2025-05-17
GM-IN-INB-00298,101,LOT-058-A,55,INB-00298,2025-05-02
GM-IN-INB-00298,101,LOT-058-A,55,INB-00298,2025-04-03
GM-IN-INB-00299,101,LOT-058-A,30,INB-00299,2025-05-12
GM-IN-INB-00299,101,LOT-058-A,30,INB-00299,2025-04-16
GM-IN-INB-00299,101,LOT-058-A,30,INB-00299,2025-05-14
GM-IN-INB-00300,101,LOT-058-A,48,INB-00300,2025-05-05
GM-IN-INB-00300,101,LOT-058-A,48,INB-00300,2025-04-21
GM-IN-INB-00300,101,LOT-058-A,48,INB-00300,2025-05-27
GM-IN-INB-00301,101,LOT-058-B,24,INB-00301,2025-05-29
GM-IN-INB-00301,101,LOT-058-B,24,INB-00301,2025-05-29
GM-IN-INB-00301,101,LOT-058-B,24,INB-00301,2025-04-04
GM-IN-INB-00302,101,LOT-058-B,24,INB-00302,2025-05-11
GM-IN-INB-00302,101,LOT-058-B,24,INB-00302,2025-05-22
GM-IN-INB-00302,101,LOT-058-B,24,INB-00302,2025-05-06
GM-IN-INB-00303,101,LOT-058-B,19,INB-00303,2025-04-02
GM-IN-INB-00303,101,LOT-058-B,19,INB-00303,2025-04-11
GM-IN-INB-00303,101,LOT-058-B,19,INB-00303,2025-04-04
GM-IN-INB-00304,101,LOT-058-C,46,INB-00304,2025-05-20
GM-IN-INB-00304,101,LOT-058-C,46,INB-00304,2025-04-16
GM-IN-INB-00304,101,LOT-058-C,46,INB-00304,2025-05-20
GM-IN-INB-00305,101,LOT-058-C,35,INB-00305,2025-05-08
GM-IN-INB-00305,101,LOT-058-C,35,INB-00305,2025-05-28
GM-IN-INB-00305,101,LOT-058-C,35,INB-00305,2025-05-06
GM-IN-INB-00306,101,LOT-058-C,41,INB-00306,2025-04-17
GM-IN-INB-00306,101,LOT-058-C,41,INB-00306,2025-04-26
GM-IN-INB-00306,101,LOT-058-C,41,INB-00306,2025-04-21
GM-IN-INB-00307,101,LOT-059-A,46,INB-00307,2025-05-26
GM-IN-INB-00307,101,LOT-059-A,46,INB-00307,2025-05-03
GM-IN-INB-00307,101,LOT-059-A,46,INB-00307,2025-05-09
GM-IN-INB-00308,101,LOT-059-A,47,INB-00308,2025-04-21
GM-IN-INB-00308,101,LOT-059-A,47,INB-00308,2025-04-25
GM-IN-INB-00308,101,LOT-059-A,47,INB-00308,2025-04-02
GM-IN-INB-00309,101,LOT-059-A,35,INB-00309,2025-05-20
GM-IN-INB-00309,101,LOT-059-A,35,INB-00309,2025-04-09
GM-IN-INB-00309,101,LOT-059-A,35,INB-00309,2025-05-15
GM-IN-INB-00310,101,LOT-059-B,30,INB-00310,2025-05-23
GM-IN-INB-00310,101,LOT-059-B,30,INB-00310,2025-04-20
GM-IN-INB-00310,101,LOT-059-B,30,INB-00310,2025-04-21
GM-IN-INB-00311,101,LOT-059-B,13,INB-00311,2025-04-03
GM-IN-INB-00311,101,LOT-059-B,13,INB-00311,2025-05-01
GM-IN-INB-00311,101,LOT-059-B,13,INB-00311,2025-05-30
GM-IN-INB-00312,101,LOT-059-B,22,INB-00312,2025-04-09
GM-IN-INB-00312,101,LOT-059-B,22,INB-00312,2025-04-19
GM-IN-INB-00312,101,LOT-059-B,22,INB-00312,2025-05-23
GM-IN-INB-00313,101,LOT-059-C,41,INB-00313,2025-05-11
GM-IN-INB-00313,101,LOT-059-C,41,INB-00313,2025-04-22
GM-IN-INB-00313,101,LOT-059-C,41,INB-00313,2025-04-11
GM-IN-INB-00314,101,LOT-059-C,33,INB-00314,2025-04-05
GM-IN-INB-00314,101,LOT-059-C,33,INB-00314,2025-04-27
GM-IN-INB-00314,101,LOT-059-C,33,INB-00314,2025-05-27
GM-IN-INB-00315,101,LOT-059-C,36,INB-00315,2025-05-30
GM-IN-INB-00315,101,LOT-059-C,36,INB-00315,2025-04-28
GM-IN-INB-00315,101,LOT-059-C,36,INB-00315,2025-04-04
GM-IN-INB-00316,101,LOT-005-A,31,INB-00316,2025-04-23
GM-IN-INB-00316,101,LOT-005-A,31,INB-00316,2025-05-24
GM-IN-INB-00316,101,LOT-005-A,31,INB-00316,2025-04-25
GM-IN-INB-00317,101,LOT-005-A,56,INB-00317,2025-05-07
GM-IN-INB-00317,101,LOT-005-A,56,INB-00317,2025-04-28
GM-IN-INB-00317,101,LOT-005-A,56,INB-00317,2025-05-19
GM-IN-INB-00318,101,LOT-005-A,43,INB-00318,2025-04-15
GM-IN-INB-00318,101,LOT-005-A,43,INB-00318,2025-04-28
GM-IN-INB-00318,101,LOT-005-A,43,INB-00318,2025-04-24
GM-IN-INB-00319,101,LOT-005-B,17,INB-00319,2025-05-02
GM-IN-INB-00319,101,LOT-005-B,17,INB-00319,2025-04-25
GM-IN-INB-00319,101,LOT-005-B,17,INB-00319,2025-04-11
GM-IN-INB-00320,101,LOT-005-B,21,INB-00320,2025-04-10
GM-IN-INB-00320,101,LOT-005-B,21,INB-00320,2025-04-09
GM-IN-INB-00320,101,LOT-005-B,21,INB-00320,2025-05-13
GM-IN-INB-00321,101,LOT-005-B,20,INB-00321,2025-05-03
GM-IN-INB-00321,101,LOT-005-B,20,INB-00321,2025-04-11
GM-IN-INB-00321,101,LOT-005-B,20,INB-00321,2025-04-18
GM-IN-INB-00322,101,LOT-005-C,41,INB-00322,2025-04-13
GM-IN-INB-00322,101,LOT-005-C,41,INB-00322,2025-05-14
GM-IN-INB-00322,101,LOT-005-C,41,INB-00322,2025-04-20
GM-IN-INB-00323,101,LOT-005-C,33,INB-00323,2025-04-08
GM-IN-INB-00323,101,LOT-005-C,33,INB-00323,2025-04-24
GM-IN-INB-00323,101,LOT-005-C,33,INB-00323,2025-05-15
GM-IN-INB-00324,101,LOT-005-C,40,INB-00324,2025-04-11
GM-IN-INB-00324,101,LOT-005-C,40,INB-00324,2025-04-03
GM-IN-INB-00324,101,LOT-005-C,40,INB-00324,2025-05-05
GM-IN-INB-00325,101,LOT-007-A,44,INB-00325,2025-05-16
GM-IN-INB-00325,101,LOT-007-A,44,INB-00325,2025-05-29
GM-IN-INB-00325,101,LOT-007-A,44,INB-00325,2025-05-06
GM-IN-INB-00326,101,LOT-007-A,40,INB-00326,2025-04-27
GM-IN-INB-00326,101,LOT-007-A,40,INB-00326,2025-05-22
GM-IN-INB-00326,101,LOT-007-A,40,INB-00326,2025-04-04
GM-IN-INB-00327,101,LOT-007-A,36,INB-00327,2025-04-14
GM-IN-INB-00327,101,LOT-007-A,36,INB-00327,2025-04-29
GM-IN-INB-00327,101,LOT-007-A,36,INB-00327,2025-05-30
GM-IN-INB-00328,101,LOT-007-B,20,INB-00328,2025-04-14
GM-IN-INB-00328,101,LOT-007-B,20,INB-00328,2025-04-20
GM-IN-INB-00328,101,LOT-007-B,20,INB-00328,2025-05-05
GM-IN-INB-00329,101,LOT-007-B,23,INB-00329,2025-04-08
GM-IN-INB-00329,101,LOT-007-B,23,INB-00329,2025-05-19
GM-IN-INB-00329,101,LOT-007-B,23,INB-00329,2025-05-04
GM-IN-INB-00330,101,LOT-007-B,20,INB-00330,2025-04-24
GM-IN-INB-00330,101,LOT-007-B,20,INB-00330,2025-05-09
GM-IN-INB-00330,101,LOT-007-B,20,INB-00330,2025-04-30
GM-IN-INB-00331,101,LOT-007-C,47,INB-00331,2025-05-27
GM-IN-INB-00331,101,LOT-007-C,47,INB-00331,2025-05-21
GM-IN-INB-00331,101,LOT-007-C,47,INB-00331,2025-05-22
GM-IN-INB-00332,101,LOT-007-C,36,INB-00332,2025-04-22
GM-IN-INB-00332,101,LOT-007-C,36,INB-00332,2025-04-05
GM-IN-INB-00332,101,LOT-007-C,36,INB-00332,2025-04-14
GM-IN-INB-00333,101,LOT-007-C,37,INB-00333,2025-04-18
GM-IN-INB-00333,101,LOT-007-C,37,INB-00333,2025-04-10
GM-IN-INB-00333,101,LOT-007-C,37,INB-00333,2025-04-28
GM-IN-INB-00334,101,LOT-008-A,38,INB-00334,2025-04-29
GM-IN-INB-00334,101,LOT-008-A,38,INB-00334,2025-04-27
GM-IN-INB-00334,101,LOT-008-A,38,INB-00334,2025-05-08
GM-IN-INB-00335,101,LOT-008-A,52,INB-00335,2025-04-30
GM-IN-INB-00335,101,LOT-008-A,52,INB-00335,2025-05-28
GM-IN-INB-00335,101,LOT-008-A,52,INB-00335,2025-05-10
GM-IN-INB-00336,101,LOT-008-A,35,INB-00336,2025-05-09
GM-IN-INB-00336,101,LOT-008-A,35,INB-00336,2025-05-30
GM-IN-INB-00336,101,LOT-008-A,35,INB-00336,2025-04-09
GM-IN-INB-00337,101,LOT-008-B,17,INB-00337,2025-05-11
GM-IN-INB-00337,101,LOT-008-B,17,INB-00337,2025-05-01
GM-IN-INB-00337,101,LOT-008-B,17,INB-00337,2025-04-07
GM-IN-INB-00338,101,LOT-008-B,21,INB-00338,2025-04-20
GM-IN-INB-00338,101,LOT-008-B,21,INB-00338,2025-04-27
GM-IN-INB-00338,101,LOT-008-B,21,INB-00338,2025-04-24
GM-IN-INB-00339,101,LOT-008-B,22,INB-00339,2025-05-14
GM-IN-INB-00339,101,LOT-008-B,22,INB-00339,2025-05-05
GM-IN-INB-00339,101,LOT-008-B,22,INB-00339,2025-04-29
GM-IN-INB-00340,101,LOT-008-C,39,INB-00340,2025-04-26
GM-IN-INB-00340,101,LOT-008-C,39,INB-00340,2025-04-14
GM-IN-INB-00341,101,LOT-008-C,32,INB-00341,2025-05-10
GM-IN-INB-00341,101,LOT-008-C,32,INB-00341,2025-05-08
GM-IN-INB-00342,101,LOT-008-C,40,INB-00342,2025-04-30
GM-IN-INB-00342,101,LOT-008-C,40,INB-00342,2025-04-28
GM-IN-INB-00343,101,LOT-011-A,43,INB-00343,2025-05-13
GM-IN-INB-00343,101,LOT-011-A,43,INB-00343,2025-04-08
GM-IN-INB-00343,101,LOT-011-A,43,INB-00343,2025-05-01
GM-IN-INB-00344,101,LOT-011-A,52,INB-00344,2025-05-07
GM-IN-INB-00344,101,LOT-011-A,52,INB-00344,2025-04-08
GM-IN-INB-00344,101,LOT-011-A,52,INB-00344,2025-04-24
GM-IN-INB-00345,101,LOT-011-A,33,INB-00345,2025-04-26
GM-IN-INB-00345,101,LOT-011-A,33,INB-00345,2025-05-26
GM-IN-INB-00345,101,LOT-011-A,33,INB-00345,2025-04-04
GM-IN-INB-00346,101,LOT-011-B,24,INB-00346,2025-05-01
GM-IN-INB-00346,101,LOT-011-B,24,INB-00346,2025-05-29
GM-IN-INB-00346,101,LOT-011-B,24,INB-00346,2025-05-21
GM-IN-INB-00347,101,LOT-011-B,12,INB-00347,2025-05-28
GM-IN-INB-00347,101,LOT-011-B,12,INB-00347,2025-05-16
GM-IN-INB-00347,101,LOT-011-B,12,INB-00347,2025-04-18
GM-IN-INB-00348,101,LOT-011-B,23,INB-00348,2025-04-21
GM-IN-INB-00348,101,LOT-011-B,23,INB-00348,2025-05-14
GM-IN-INB-00348,101,LOT-011-B,23,INB-00348,2025-05-09
GM-IN-INB-00349,101,LOT-011-C,35,INB-00349,2025-04-12
GM-IN-INB-00349,101,LOT-011-C,35,INB-00349,2025-04-07
GM-IN-INB-00349,101,LOT-011-C,35,INB-00349,2025-05-24
GM-IN-INB-00350,101,LOT-011-C,28,INB-00350,2025-04-23
GM-IN-INB-00350,101,LOT-011-C,28,INB-00350,2025-05-10
GM-IN-INB-00350,101,LOT-011-C,28,INB-00350,2025-05-04
GM-IN-INB-00351,101,LOT-011-C,39,INB-00351,2025-04-12
GM-IN-INB-00351,101,LOT-011-C,39,INB-00351,2025-05-28
GM-IN-INB-00351,101,LOT-011-C,39,INB-00351,2025-04-10
GM-IN-INB-00352,101,LOT-015-A,57,INB-00352,2025-05-26
GM-IN-INB-00352,101,LOT-015-A,57,INB-00352,2025-05-05
GM-IN-INB-00352,101,LOT-015-A,57,INB-00352,2025-05-10
GM-IN-INB-00353,101,LOT-015-A,47,INB-00353,2025-04-12
GM-IN-INB-00353,101,LOT-015-A,47,INB-00353,2025-05-29
GM-IN-INB-00353,101,LOT-015-A,47,INB-00353,2025-04-30
GM-IN-INB-00354,101,LOT-015-A,26,INB-00354,2025-04-19
GM-IN-INB-00354,101,LOT-015-A,26,INB-00354,2025-04-29
GM-IN-INB-00354,101,LOT-015-A,26,INB-00354,2025-05-28
GM-IN-INB-00355,101,LOT-015-B,24,INB-00355,2025-05-11
GM-IN-INB-00355,101,LOT-015-B,24,INB-00355,2025-05-09
GM-IN-INB-00355,101,LOT-015-B,24,INB-00355,2025-05-11
GM-IN-INB-00356,101,LOT-015-B,19,INB-00356,2025-04-08
GM-IN-INB-00356,101,LOT-015-B,19,INB-00356,2025-05-27
GM-IN-INB-00356,101,LOT-015-B,19,INB-00356,2025-04-09
GM-IN-INB-00357,101,LOT-015-B,22,INB-00357,2025-04-07
GM-IN-INB-00357,101,LOT-015-B,22,INB-00357,2025-05-21
GM-IN-INB-00357,101,LOT-015-B,22,INB-00357,2025-05-01
GM-IN-INB-00358,101,LOT-015-C,27,INB-00358,2025-05-03
GM-IN-INB-00358,101,LOT-015-C,27,INB-00358,2025-04-01
GM-IN-INB-00358,101,LOT-015-C,27,INB-00358,2025-05-04
GM-IN-INB-00359,101,LOT-015-C,32,INB-00359,2025-05-16
GM-IN-INB-00359,101,LOT-015-C,32,INB-00359,2025-04-27
GM-IN-INB-00359,101,LOT-015-C,32,INB-00359,2025-04-19
GM-IN-INB-00360,101,LOT-015-C,35,INB-00360,2025-04-27
GM-IN-INB-00360,101,LOT-015-C,35,INB-00360,2025-05-20
GM-IN-INB-00360,101,LOT-015-C,35,INB-00360,2025-05-30
GM-IN-INB-00361,101,LOT-019-A,50,INB-00361,2025-04-25
GM-IN-INB-00361,101,LOT-019-A,50,INB-00361,2025-04-19
GM-IN-INB-00361,101,LOT-019-A,50,INB-00361,2025-05-01
GM-IN-INB-00362,101,LOT-019-A,37,INB-00362,2025-04-12
GM-IN-INB-00362,101,LOT-019-A,37,INB-00362,2025-04-26
GM-IN-INB-00362,101,LOT-019-A,37,INB-00362,2025-05-09
GM-IN-INB-00363,101,LOT-019-A,52,INB-00363,2025-04-13
GM-IN-INB-00363,101,LOT-019-A,52,INB-00363,2025-05-20
GM-IN-INB-00363,101,LOT-019-A,52,INB-00363,2025-04-11
GM-IN-INB-00364,101,LOT-019-B,15,INB-00364,2025-04-25
GM-IN-INB-00364,101,LOT-019-B,15,INB-00364,2025-05-26
GM-IN-INB-00364,101,LOT-019-B,15,INB-00364,2025-04-17
GM-IN-INB-00365,101,LOT-019-B,27,INB-00365,2025-04-25
GM-IN-INB-00365,101,LOT-019-B,27,INB-00365,2025-05-02
GM-IN-INB-00365,101,LOT-019-B,27,INB-00365,2025-05-17
GM-IN-INB-00366,101,LOT-019-B,24,INB-00366,2025-05-09
GM-IN-INB-00366,101,LOT-019-B,24,INB-00366,2025-04-22
GM-IN-INB-00366,101,LOT-019-B,24,INB-00366,2025-05-19
GM-IN-INB-00367,101,LOT-019-C,43,INB-00367,2025-05-01
GM-IN-INB-00367,101,LOT-019-C,43,INB-00367,2025-04-30
GM-IN-INB-00367,101,LOT-019-C,43,INB-00367,2025-05-14
GM-IN-INB-00368,101,LOT-019-C,55,INB-00368,2025-04-03
GM-IN-INB-00368,101,LOT-019-C,55,INB-00368,2025-04-06
GM-IN-INB-00368,101,LOT-019-C,55,INB-00368,2025-05-22
GM-IN-INB-00369,101,LOT-019-C,37,INB-00369,2025-04-09
GM-IN-INB-00369,101,LOT-019-C,37,INB-00369,2025-05-22
GM-IN-INB-00369,101,LOT-019-C,37,INB-00369,2025-05-26
GM-IN-INB-00370,101,LOT-021-A,41,INB-00370,2025-05-22
GM-IN-INB-00370,101,LOT-021-A,41,INB-00370,2025-04-29
GM-IN-INB-00370,101,LOT-021-A,41,INB-00370,2025-05-21
GM-IN-INB-00371,101,LOT-021-A,53,INB-00371,2025-04-26
GM-IN-INB-00371,101,LOT-021-A,53,INB-00371,2025-04-03
GM-IN-INB-00371,101,LOT-021-A,53,INB-00371,2025-04-27
GM-IN-INB-00372,101,LOT-021-A,42,INB-00372,2025-04-21
GM-IN-INB-00372,101,LOT-021-A,42,INB-00372,2025-05-06
GM-IN-INB-00372,101,LOT-021-A,42,INB-00372,2025-04-08
GM-IN-INB-00373,101,LOT-021-B,17,INB-00373,2025-05-09
GM-IN-INB-00373,101,LOT-021-B,17,INB-00373,2025-05-26
GM-IN-INB-00373,101,LOT-021-B,17,INB-00373,2025-05-25
GM-IN-INB-00374,101,LOT-021-B,32,INB-00374,2025-04-23
GM-IN-INB-00374,101,LOT-021-B,32,INB-00374,2025-05-27
GM-IN-INB-00374,101,LOT-021-B,32,INB-00374,2025-05-14
GM-IN-INB-00375,101,LOT-021-B,19,INB-00375,2025-05-07
GM-IN-INB-00375,101,LOT-021-B,19,INB-00375,2025-04-01
GM-IN-INB-00375,101,LOT-021-B,19,INB-00375,2025-05-18
GM-IN-INB-00376,101,LOT-021-C,39,INB-00376,2025-05-04
GM-IN-INB-00376,101,LOT-021-C,39,INB-00376,2025-05-14
GM-IN-INB-00376,101,LOT-021-C,39,INB-00376,2025-05-16
GM-IN-INB-00377,101,LOT-021-C,39,INB-00377,2025-04-11
GM-IN-INB-00377,101,LOT-021-C,39,INB-00377,2025-05-26
GM-IN-INB-00377,101,LOT-021-C,39,INB-00377,2025-05-16
GM-IN-INB-00378,101,LOT-021-C,29,INB-00378,2025-04-05
GM-IN-INB-00378,101,LOT-021-C,29,INB-00378,2025-05-13
