shipment_id,site_id,timestamp,temperature_c,humidity_pct,gps_lat,gps_lon,excursion_flag
SHP-018,SITE-024,2025-07-03T01:00:00,4.63,36.4,50.4971,10.836,0
SHP-018,SITE-024,2025-07-03T06:00:00,5.22,43.3,50.774,10.9609,0
SHP-018,SITE-024,2025-07-03T11:00:00,5.33,65.3,50.6718,11.0076,0
SHP-018,SITE-024,2025-07-03T16:00:00,5.43,55.9,50.7645,11.0593,0
SHP-018,SITE-024,2025-07-03T21:00:00,29.02,54.7,50.7279,11.2268,1
SHP-018,SITE-024,2025-07-04T02:00:00,5.2,56.7,50.9543,11.2605,0
SHP-018,SITE-024,2025-07-04T07:00:00,3.69,58.5,50.8125,11.282,0
SHP-018,SITE-024,2025-07-04T12:00:00,4.36,68.6,50.8947,11.4284,0
SHP-018,SITE-024,2025-07-04T16:00:00,27.72,49.3,51.1447,11.5275,1
SHP-018,SITE-024,2025-07-04T21:00:00,29.29,35.5,51.09,11.5606,1
SHP-018,SITE-024,2025-07-05T02:00:00,5.15,39.1,51.1125,11.5578,0
SHP-018,SITE-024,2025-07-05T07:00:00,4.9,35.1,51.3538,12.0175,0
SHP-018,SITE-024,2025-07-05T12:00:00,6.82,58.3,51.3023,12.1066,0
SHP-018,SITE-024,2025-07-05T17:00:00,5.06,53.5,51.2537,11.9927,0
SHP-018,SITE-024,2025-07-05T22:00:00,2.51,59.7,51.5484,12.2901,0
SHP-018,SITE-024,2025-07-06T03:00:00,5.78,48.3,51.5619,12.2105,0
SHP-018,SITE-024,2025-07-06T08:00:00,3.95,50.0,51.5329,12.2715,0
SHP-018,SITE-024,2025-07-06T13:00:00,4.9,52.9,51.6264,12.3415,0
SHP-018,SITE-024,2025-07-06T18:00:00,3.09,56.7,51.5969,12.3536,0
SHP-018,SITE-024,2025-07-06T23:00:00,4.15,59.0,51.6617,12.4296,0
SHP-018,SITE-024,2025-07-07T04:00:00,5.83,36.2,51.8129,12.4775,0
SHP-018,SITE-024,2025-07-07T09:00:00,3.4,64.1,51.7604,12.8184,0
SHP-018,SITE-024,2025-07-07T14:00:00,7.39,58.8,51.8933,13.0099,0
SHP-018,SITE-024,2025-07-07T19:00:00,5.56,62.7,51.9167,13.0399,0
SHP-019,SITE-025,2025-07-10T00:00:00,7.16,49.7,50.0922,9.9393,0
SHP-019,SITE-025,2025-07-10T11:00:00,5.63,46.8,50.0835,10.2598,0
SHP-019,SITE-025,2025-07-10T22:00:00,6.1,50.8,50.2396,10.2056,0
SHP-019,SITE-025,2025-07-11T09:00:00,5.0,77.6,50.2411,10.4736,0
SHP-019,SITE-025,2025-07-11T20:00:00,5.16,49.5,50.4139,10.4849,0
SHP-019,SITE-025,2025-07-12T07:00:00,5.52,66.9,50.4209,10.5325,0
SHP-019,SITE-025,2025-07-12T18:00:00,1.97,67.8,50.3803,10.6926,0
SHP-019,SITE-025,2025-07-13T06:00:00,5.49,58.7,50.373,10.7407,0
SHP-019,SITE-025,2025-07-13T17:00:00,8.11,68.4,50.6157,10.9089,0
SHP-019,SITE-025,2025-07-14T04:00:00,4.2,71.3,50.7096,10.7748,0
SHP-019,SITE-025,2025-07-14T15:00:00,3.96,75.9,50.5008,11.0157,0
SHP-019,SITE-025,2025-07-15T02:00:00,3.99,39.2,50.7296,11.1819,0
SHP-019,SITE-025,2025-07-15T13:00:00,3.52,53.2,50.856,11.1992,0
SHP-019,SITE-025,2025-07-16T00:00:00,4.44,56.4,50.8825,11.2851,0
SHP-019,SITE-025,2025-07-16T12:00:00,6.65,56.9,51.0835,11.4752,0
SHP-019,SITE-025,2025-07-16T23:00:00,7.18,70.3,51.1964,11.6246,0
SHP-019,SITE-025,2025-07-17T10:00:00,4.14,46.7,51.2062,11.6441,0
SHP-019,SITE-025,2025-07-17T21:00:00,3.1,61.1,51.3632,11.9661,0
SHP-019,SITE-025,2025-07-18T08:00:00,29.41,56.3,51.2197,11.9116,1
SHP-019,SITE-025,2025-07-18T19:00:00,5.82,50.1,51.4276,12.1816,0
SHP-019,SITE-025,2025-07-19T06:00:00,3.03,35.6,51.5142,12.1132,0
SHP-019,SITE-025,2025-07-19T18:00:00,4.58,58.9,51.6677,12.3487,0
SHP-019,SITE-025,2025-07-20T05:00:00,3.68,45.5,51.4639,12.4713,0
SHP-019,SITE-025,2025-07-20T16:00:00,4.93,66.5,51.7698,12.3815,0
SHP-019,SITE-025,2025-07-21T03:00:00,3.42,54.4,51.7346,12.6888,0
SHP-019,SITE-025,2025-07-21T14:00:00,5.19,51.6,51.8655,12.7073,0
SHP-019,SITE-025,2025-07-22T01:00:00,6.01,43.8,51.8287,12.7357,0
SHP-019,SITE-025,2025-07-22T12:00:00,4.69,62.1,51.9189,12.9271,0
SHP-020,SITE-026,2025-07-12T00:00:00,4.06,39.6,50.1374,9.9401,0
SHP-020,SITE-026,2025-07-12T03:00:00,4.53,54.5,50.0699,10.2756,0
SHP-020,SITE-026,2025-07-12T07:00:00,6.35,66.0,49.9175,10.0738,0
SHP-020,SITE-026,2025-07-12T11:00:00,4.65,50.7,50.2446,10.3539,0
SHP-020,SITE-026,2025-07-12T15:00:00,4.88,54.1,50.3997,10.2357,0
SHP-020,SITE-026,2025-07-12T18:00:00,4.68,57.9,50.2119,10.3531,0
SHP-020,SITE-026,2025-07-12T22:00:00,4.6,53.6,50.2901,10.5677,0
SHP-020,SITE-026,2025-07-13T02:00:00,3.98,62.0,50.3868,10.389,0
SHP-020,SITE-026,2025-07-13T06:00:00,5.63,43.8,50.4526,10.6341,0
SHP-020,SITE-026,2025-07-13T10:00:00,5.62,71.5,50.4931,10.646,0
SHP-020,SITE-026,2025-07-13T13:00:00,4.08,60.3,50.3898,10.9291,0
SHP-020,SITE-026,2025-07-13T17:00:00,3.29,67.7,50.4729,10.8224,0
SHP-020,SITE-026,2025-07-13T21:00:00,4.51,67.2,50.8312,10.8828,0
SHP-020,SITE-026,2025-07-14T01:00:00,6.07,55.2,50.6017,10.8921,0
SHP-020,SITE-026,2025-07-14T05:00:00,2.41,74.7,50.8673,11.1053,0
SHP-020,SITE-026,2025-07-14T08:00:00,5.09,42.3,50.7424,11.2307,0
SHP-020,SITE-026,2025-07-14T12:00:00,5.89,73.6,50.6527,11.3725,0
SHP-020,SITE-026,2025-07-14T16:00:00,2.6,62.3,50.9077,11.2942,0
SHP-020,SITE-026,2025-07-14T20:00:00,6.95,53.4,50.9476,11.4316,0
SHP-020,SITE-026,2025-07-15T00:00:00,5.46,56.3,51.0004,11.6899,0
SHP-020,SITE-026,2025-07-15T03:00:00,4.19,56.6,51.0118,11.4573,0
SHP-020,SITE-026,2025-07-15T07:00:00,3.7,50.5,51.078,11.5267,0
SHP-020,SITE-026,2025-07-15T11:00:00,6.88,52.8,51.1417,11.8666,0
SHP-020,SITE-026,2025-07-15T15:00:00,6.76,45.1,51.1323,11.976,0
SHP-020,SITE-026,2025-07-15T18:00:00,34.37,65.0,51.3844,11.837,1
SHP-020,SITE-026,2025-07-15T22:00:00,0.85,63.2,51.3418,11.9147,0
SHP-020,SITE-026,2025-07-16T02:00:00,5.83,39.7,51.3982,12.0772,0
SHP-020,SITE-026,2025-07-16T06:00:00,7.27,47.9,51.4701,12.1856,0
SHP-020,SITE-026,2025-07-16T10:00:00,5.18,65.9,51.3364,12.049,0
SHP-020,SITE-026,2025-07-16T13:00:00,6.25,55.5,51.4641,12.2116,0
SHP-020,SITE-026,2025-07-16T17:00:00,5.16,52.0,51.5436,12.3049,0
SHP-020,SITE-026,2025-07-16T21:00:00,5.37,47.1,51.6773,12.3596,0
SHP-020,SITE-026,2025-07-17T01:00:00,4.81,48.3,51.554,12.5978,0
SHP-020,SITE-026,2025-07-17T05:00:00,6.79,57.4,51.6226,12.5628,0
SHP-020,SITE-026,2025-07-17T08:00:00,6.83,56.8,51.8831,12.7297,0
SHP-020,SITE-026,2025-07-17T12:00:00,5.49,35.0,51.914,12.5797,0
SHP-020,SITE-026,2025-07-17T16:00:00,4.63,69.7,51.9804,13.103,0
SHP-020,SITE-026,2025-07-17T20:00:00,4.29,60.5,52.0329,12.8946,0
